date,cgdq,agdq2011,jrdq,sgdq2011,agdq2012,sgdq2012,spook,agdq2013,sgdq2013,agdq2014,sgdq2014,agdq2015,sgdq2015,agdq2016,sgdq2016,agdq2017,sgdq2017,hrdq,agdq2018,sgdq2018,GDQX2018,agdq2019,sgdq2019,GDQX2019
2010-01-07 04:40,,5224351,2332100,,14638444,,953049,39044406,25541014,70086919,50638766,88727312,86285642,85278076,85468202,111685810,129518303,,138855992,146999210,,147437414,189084759,
2010-01-07 04:45,,5224351,2332100,,14638444,,953049,39091006,25544014,70099519,50670966,88847767,86379342,85404853,85511402,111845201,129683803,,139124117,147358710,,148129525,189472959,
2010-01-07 04:50,,5224351,2332100,,14638644,,953049,39123406,25544014,70117319,50687066,89070667,86604608,85446853,85572002,112162940,129854503,,139416287,148002353,,150131426,189836159,
2010-01-07 04:55,,5224351,2332100,,14642644,,953049,39162108,25544014,70170519,50719203,89180936,86905777,85492622,85653502,112557311,130058003,,139713287,148509037,,152036526,190328077,
2010-01-07 05:00,,5224351,2332100,,14642644,,953049,39194708,25544014,70192019,50752803,89246243,87062237,85567622,85706557,113495220,130219320,,140024087,149100503,,153185026,190595922,
2010-01-07 05:05,,5224351,2332100,,14642644,,953049,39215708,25544014,70203019,50776303,89281843,87286581,85664622,85819573,113909188,130285720,,140452387,150437224,,153857626,190901762,
2010-01-07 05:10,,5224351,2332100,,14644144,,953049,39237008,25544014,70219019,50796885,89333965,87393788,85735305,85865573,114168835,130360220,,140559890,152197235,,154584959,191046262,
2010-01-07 05:15,,5224351,2332100,,14644144,,953049,39297508,25544014,70242439,50822672,89384820,87763044,86019302,85910773,114635998,130475220,,141012490,152555873,,155540792,191660499,
2010-01-07 05:20,,5224351,2332100,,14644144,,953049,39334608,25544014,70266322,50834672,89429120,87918014,86112139,86100136,115245652,130582220,,141721590,152936015,,156194776,192300271,
2010-01-07 05:25,,5224351,2332100,,14644244,,953049,39426653,25544014,70292122,50857072,89476820,88220016,86198636,86287913,115505079,130644720,,142359090,153346020,,156626776,192824608,
2010-01-07 05:30,,5224351,2332100,,14644244,,953049,39460837,25544014,70328622,50894609,89653557,88564769,86295136,86356713,115655179,130824570,,142718289,153531080,,157051876,193158308,
2010-01-07 05:35,,5224351,2332100,,14646744,,953049,39482837,25544014,70359222,50940106,89724358,88885383,86339080,86472713,115854703,131448770,,143284764,154008782,,157588877,195122043,
2010-01-07 05:40,,5224351,2332100,,14656744,,953049,39512340,25544014,70370222,50964106,89874735,89371919,86437580,86563367,116023203,132337115,,143565801,154136282,,157944377,196042498,
2010-01-07 05:45,,5224351,2332100,,14657244,,953049,39538260,25544014,70388259,51021443,89896735,89618838,86896774,86599367,116192003,132610115,,143747221,154316271,,158225833,196422188,
2010-01-07 05:50,,5224351,2332500,,14657244,,953049,39558260,25544014,70446859,51087680,89960303,89938968,87117329,86710867,116648642,133041386,,143939443,154994186,,158606281,196773770,
2010-01-07 05:55,,5224351,2332500,,14657244,,953049,39596060,25545014,70481459,51123680,90073404,90205542,87307928,86749569,116993724,133360537,,144185651,155218866,,158915281,197197597,
2010-01-07 06:00,,5224351,2332500,,14657344,,953049,39624862,25545014,70518086,51161680,90236696,90608744,87549628,86800969,117329078,133559037,,144332493,155932492,,159463681,197616597,
2010-01-07 06:05,,5224351,2332500,,14657344,,953049,39636862,25545014,70716778,51223680,90423679,90995307,87631290,86933969,118802078,133867543,,144485993,156145992,,159735681,197893258,
2010-01-07 06:10,,5224351,2332500,,14657344,,953049,39656362,25545014,70767778,51286184,90647492,91147310,87720535,87172970,122658672,134035888,,144821693,156312825,,159918981,198152089,
2010-01-07 06:15,,5224351,2332500,,14657344,,953049,39697362,25547014,70826778,51399007,91142744,91395511,87824435,87459504,125641983,134484734,,145102593,156471825,,160188481,198580689,
2010-01-07 06:20,,5224351,2332500,,14662344,,953049,39853008,25547014,71201141,51489607,91326147,92297613,87949585,87697824,126436153,135091303,,145597273,156583525,,160303981,198796212,
2010-01-07 06:25,,5224351,2332500,,14662344,,953049,40051108,25547014,71285141,51552207,91686848,92643800,88012796,87948860,126536703,135749684,,146076420,157158626,,160412881,199672550,
2010-01-07 06:30,,5224351,2332500,,14663344,,953049,40158289,25547014,71323682,51581734,91939233,93161402,88159043,88396651,127494303,136147484,,146445590,157502786,,160508381,200629355,
2010-01-07 06:35,,5224351,2332500,,14664344,,953049,40353582,25547014,71490014,51596535,92145283,93397152,88384552,88620468,130346809,136470764,,146759727,158849341,,160639881,201881004,
2010-01-07 06:40,,5224351,2332500,,14664344,,953049,40472885,25547014,71595614,51619535,92369020,94451174,89526538,88760018,131925624,137660763,,147209090,159259481,,160937881,202195325,
2010-01-07 06:45,,5224851,2332500,,14664344,,953049,40585811,25547014,71645614,51651535,92522294,95208643,89760908,88923218,132826490,137853253,,147407190,159667946,,161402847,202452667,
2010-01-07 06:50,,5224851,2332500,,14664344,,953049,40694686,25547014,71726654,51689785,92709217,95716628,90442602,89141733,133415091,138089306,,147730534,160119266,,161843513,203090767,
2010-01-07 06:55,,5224851,2332500,,14664344,,953049,40808818,25559607,71775354,51700785,92801217,95920912,90860536,89452286,134021326,138247806,,147931678,160410476,,162113882,203326989,
2010-01-07 07:00,,5224851,2332500,,14664344,,953049,40866331,25559607,71894154,51728285,93562514,96139812,91202604,89849748,135204985,138322806,,148195578,161041176,,162241482,203603937,
2010-01-07 07:05,,5224851,2332500,,14664344,,953049,40901886,25559607,71974074,51775785,94099059,96246045,91561349,90075413,135783085,138520506,,148355678,161466436,,162424248,204113437,
2010-01-07 07:10,,5224851,2332500,,14664344,,953049,40950786,25559607,71987174,51870135,94473975,96428971,92122938,90163900,136117735,138740006,,148479978,161616632,,162569489,204273764,
2010-01-07 07:15,,5224851,2332500,,14664344,,953049,41018623,25559607,72025224,51977635,94908776,96704471,92370693,90292569,136357055,138815006,,148588178,161836632,,162687989,204673989,
2010-01-07 07:20,,5224851,2332500,,14664344,,953049,41063200,25561607,72048724,52077635,95395438,98116188,92488031,90710596,137753660,139028356,,148740678,162063632,,162838989,204848848,
2010-01-07 07:25,,5224851,2332500,,14664344,,953049,41077200,25561607,72079226,52320763,96574394,98397768,92639633,91033996,138172314,139241275,,148849623,162213132,,163287489,205015471,
2010-01-07 07:30,,5224851,2332500,,14664344,,953049,41127700,25561607,72268225,52589766,96808487,98773649,92771370,91204232,138552301,139442336,,148902263,162316132,,163464566,205775014,
2010-01-07 07:35,,5224851,2332500,,14664743,,963049,41275920,25561607,72632558,52750266,96919691,99252413,92893608,91683457,138987556,139811738,,149210320,162477732,,163618566,206244178,
2010-01-07 07:40,,5224851,2332500,,14664743,,963049,41491381,25561607,73509563,52940366,97258138,99541535,93323508,92232389,139590157,140116943,,149397165,162598391,,163849668,206559536,
2010-01-07 07:45,,5224851,2332500,,14664743,,963049,41660240,25561607,74335665,53062866,97420962,99772624,93615221,92904593,140375995,140437843,,149585166,162767391,,164408624,206966536,
2010-01-07 07:50,,5224851,2332500,,14664743,,963049,41794052,25561607,74922197,53236639,97626009,99954611,93838087,93254335,140907822,140535776,,150021778,162892891,,165877624,207250636,
2010-01-07 07:55,,5224851,2332500,,14664743,,963049,41843752,25561607,75304210,53370016,98107705,100153716,94413587,93496281,141047822,140615976,,150365890,163120391,,166210124,207508691,
2010-01-07 08:00,,5224851,2332500,,14665743,,963049,41910730,25561607,75668710,53464020,98566367,100229466,94448103,93837231,141536101,140693999,,150657090,163725037,,166460324,207841508,
2010-01-07 08:05,,5224851,2332500,,14665743,,963049,42006245,25561607,76107361,53546620,98866341,100322480,94473603,93991194,142146157,140853849,,150949515,164437737,,166893324,208085608,
2010-01-07 08:10,,5224851,2332500,,14665743,,963049,42095311,25561607,76714148,53710626,99453701,100380470,94786480,94102093,142832699,140930549,,151256015,164733536,,167697824,208250930,
2010-01-07 08:15,,5224851,2332500,,14665743,,963049,42155172,25561607,77061190,53827547,99786018,100468170,95130290,94173093,143390599,141170913,,151528917,165507536,,168263624,208768430,
2010-01-07 08:20,,5224851,2332500,,14665743,,963049,42221367,25561607,77328346,53923347,100245425,100726270,95527045,94264647,143736499,141548553,,151876209,166295737,,168426724,209474930,
2010-01-07 08:25,,5224851,2332500,,14665843,,963049,42282367,25561607,77572004,54036097,100689971,100778770,95564545,94393747,143999115,142557753,,152059271,166752737,,168499224,209666030,
2010-01-07 08:30,,5224851,2332500,,14665843,,963049,42400120,25561607,77844604,54146771,100933154,100856970,95657061,94990266,144400169,144063845,,152351971,166985737,,168822024,210676497,
2010-01-07 08:35,,5224851,2332500,,14665843,,963049,42482120,25561607,78040858,54216971,101087366,100925970,96032888,95088266,144659286,145348782,,152573471,167301014,,168896324,211270532,
2010-01-07 08:40,,5224851,2332500,,14665843,,963049,42531020,25561607,78464291,54421604,101393575,101239345,96421712,95221823,144865406,145941838,,152755971,168565724,,169369979,211632532,
2010-01-07 08:45,,5224851,2332500,,14665843,,963049,42586020,25561607,78763047,54522001,101529287,101757744,96506214,95671331,145176638,146701338,,153175471,168823389,,169878229,212766958,
2010-01-07 08:50,,5224851,2332500,,14665843,,963049,42619020,25561607,79008331,54580001,101660502,102119228,96557714,95716830,145397838,147203538,,153391471,168978422,,170336129,214286942,
2010-01-07 08:55,,5224851,2332500,,14666843,,963049,42667020,25561607,79164131,54611601,101754802,102445569,96585914,95791939,145566338,147505138,,154153719,169196959,,171536929,215239351,
2010-01-07 09:00,,5224851,2332500,,14667343,,963049,42675020,25561607,79311831,54679570,101951043,103300885,96718414,95861493,145790338,147903408,,154972341,169460959,,172232240,215991738,
2010-01-07 09:05,,5224851,2332500,,14667343,,963049,42694420,25562107,79521646,54741797,102113505,103907472,96876415,95988472,145922338,148187019,,156257564,169864159,,172679855,216470738,
2010-01-07 09:10,,5224851,2332500,,14667343,,963049,42697420,25562107,79638246,54802897,102517752,104132174,97586390,96073522,146101031,148569022,,157061664,170199159,,173195855,216733238,
2010-01-07 09:15,,5224851,2332500,,14667343,,963049,42720920,25562107,79759746,54948997,102740412,104709371,98289471,96241022,146673360,148832538,,157557737,170332801,,173495255,217263125,
2010-01-07 09:20,,5224851,2332500,,14667343,,963049,42737220,25562107,79946938,55052532,102985165,104912472,99052652,96303077,147141915,149129338,,157933136,170457801,,173654455,217590625,
2010-01-07 09:25,,5224851,2332500,,14667343,,963049,42767320,25562107,80112270,55139254,103210633,105507229,99817819,96353250,147422215,149520838,,158189395,170704444,,173937455,217774825,
2010-01-07 09:30,,5224851,2332500,,14667343,,963049,42799019,25562107,80212640,55201031,103302547,105840199,100428307,96438250,147581415,149942847,,158659896,171078999,,174142613,217997491,
2010-01-07 09:35,,5224851,2332500,,14667343,,963049,42824519,25562107,80304258,55271531,103437642,107705994,100990705,96588050,147884117,150415401,,159039996,171709499,,176055613,218326604,
2010-01-07 09:40,,5224851,2332500,,14667343,,963049,42866519,25562107,80454858,55329631,103564879,108447535,101290578,96622536,148244628,150976370,,159628421,172433139,,176263613,218911237,
2010-01-07 09:45,,5224851,2332500,,14667343,,963049,42920932,25562107,80597872,55397331,103674593,109066239,101525561,97357036,148472862,151185149,,160138783,173377690,,176866529,219143737,
2010-01-07 09:50,,5224851,2332500,,14667343,,963049,42935432,25562107,80764172,55479331,103753143,109435201,101690261,97547581,148824962,151444810,,160520783,174367274,,177133531,221250014,
2010-01-07 09:55,,5224851,2332500,,14667343,,963049,42969265,25562107,80822272,55548331,104156953,109857741,101892262,97641081,149184962,151706310,,160853116,174722669,,177255731,221445014,
2010-01-07 10:00,,5224851,2332500,,14667343,,963049,43019302,25562107,80954427,55578373,104282560,110328633,102013262,97865781,150217355,151851198,,161109616,175571169,,177602806,221505014,
2010-01-07 10:05,,5224851,2332500,,14669843,,963049,43043302,25562107,81161127,55610873,104516663,110595223,102142364,99991750,151535762,152156998,,161305240,175872589,,177904005,221660514,
2010-01-07 10:10,,5224851,2332500,,14669843,,963049,43279062,25562107,81321617,55633780,104943740,110748600,102251003,100102250,152153528,152425275,,161692240,176341110,,178256005,221804014,
2010-01-07 10:15,,5224851,2332500,,14669843,,963049,43338962,25562107,81437717,55654930,105155474,111216124,102421895,100386250,152899114,152583775,,162133946,176598210,,178427605,222024393,
2010-01-07 10:20,,5224851,2332500,,14669843,,963049,43397962,25562107,81564617,55702430,105284712,112657159,102625595,100436250,153502707,153032575,,162458146,176806210,,178616005,222348493,
2010-01-07 10:25,,5224851,2332500,,14669843,,963049,43418299,25562107,81706665,55730070,105350499,113167773,102797795,100529699,153726467,153356175,,162735846,177093710,,178843505,222509683,
2010-01-07 10:30,,5224851,2332500,,14669843,,963049,43438399,25562107,81835665,55743570,105425476,113400549,103584086,100605199,153959006,153587775,,162883646,177390210,,179183505,222659683,
2010-01-07 10:35,,5224851,2332500,,14669843,,963049,43475899,25562107,81877665,55782990,105559253,113742134,103766519,100648022,154203831,153806875,,164250846,177573710,,180403024,222766729,
2010-01-07 10:40,,5224851,2332500,,14669843,,963049,43498899,25562107,81960165,55813190,105712386,113958484,103903509,100842522,154562416,153967875,,164349846,177727087,,180618124,223263229,
2010-01-07 10:45,,5224851,2332500,,14669843,,963049,43508599,25564107,82014865,55850201,105861107,114154559,104160817,100982022,154928653,154395690,,164539071,177895087,,180849715,223502129,
2010-01-07 10:50,,5224851,2332500,,14669843,,963049,43526011,25564107,82226665,55888401,106096739,114428759,104358614,101044525,155204553,154669790,,164891172,178226887,,181273815,223621629,
2010-01-07 10:55,,5224851,2332500,,14669843,,963049,43535111,25564107,82421965,55928901,106288182,114867475,104480614,101199231,155554550,155063290,,165381772,178402887,,181621316,223959029,
2010-01-07 11:00,,5224851,2332500,,14669843,,963049,43591411,25564107,82524676,55958601,106488072,114951590,104643314,101255431,155969947,155309627,,166210922,178705543,,182223016,224132729,
2010-01-07 11:05,,5224851,2332500,,14669843,,963049,43618111,25566107,82621331,56032301,107013352,115018590,104822830,101359481,156203933,155637827,,166890615,178827209,,182641616,224199395,
2010-01-07 11:10,,5224851,2332500,,14669843,,963049,43641111,25566107,82689331,56066467,107324329,115271091,105159330,101624081,156493602,155808827,,167303728,179196932,,182965116,224307652,
2010-01-07 11:15,,5224852,2332500,,14679843,,963049,43660112,25566107,82785831,56115782,107654299,115411958,105611328,101680081,157010509,155961827,,169553800,179480432,,183120171,224552652,
2010-01-07 11:20,,5224852,2332500,,14680343,,963049,43678112,25566107,82887931,56171448,108003708,115557121,105980831,101771581,157843082,156045327,,170600920,179582932,,183243671,224839852,
2010-01-07 11:25,,5224852,2332500,,14680343,,963049,43704612,25566107,83037433,56354648,108253509,115630621,106230302,101798247,159494866,156189327,,171476343,179714832,,183478971,227811469,
2010-01-07 11:30,,5224852,2332500,,14680343,,963049,43715775,25566107,83090952,56387832,108777616,115818921,106308614,102030747,160625119,156403327,,171999507,180197832,,183705471,228863569,
